type,name,barcode,variety,brand,slug,sku,unit,selectedPurchasingUnit,stockLevel,eachUnitQuantity,averageWeightPerUnit,hasShopperNotes,departments,subsAllowed,supportsBothEachAndKgPricing,adId,brandSuggestionId,brandSuggestionName,priceUnitLabel,availabilityStatus,onlineSample,onlineSampleRealProductMapId,isAgeRestricted,isTobaccoProduct,price.originalPrice,price.salePrice,price.savePrice,price.savePercentage,price.canShowSavings,price.hasBonusPoints,price.isClubPrice,price.isSpecial,price.isNew,price.canShowOriginalPrice,price.discount,price.total,price.isTargetedOffer,price.averagePricePerSingleUnit,price.isBoostOffer,price.purchasingUnitPrice,price.orderedPrice,price.isUsingOrderedPrice,price.currentPricingMatchesOrderedPricing,price.extendedListPrice,price.originalAveragePricePerSingleUnit,price.promotionStartDate,price.promotionEndDate,images.small,images.big,quantity.min,quantity.max,quantity.increment,quantity.value,quantity.quantityInOrder,quantity.purchasingQuantityString,size.cupListPrice,size.cupPrice,size.cupMeasure,size.packageType,size.volumeSize,productTag.tagType,productTag.multiBuy,productTag.bonusPoints,productTag.additionalTag.name,productTag.additionalTag.link,productTag.additionalTag.imagePath,productTag.additionalTag.linkTarget,productTag.additionalTag.altText,productTag.targetedOffer,productTag.boostOffer,id,link,positionIndex,headingText,paragraphText,products,image.src,image.alt,mobileImage.src,mobileImage.alt,productTag,content,additionalClassNames,secondaryImage.src,secondaryImage.alt,action.title,action.link,action.underlay,action.class,productTag.multiBuy.quantity,productTag.multiBuy.value,productTag.multiBuy.link,productTag.multiBuy.multiCupValue,productTag.additionalTag
Product,edmonds yeast instant dry,9414972100391,instant dry,edmonds,edmonds-yeast-instant-dry,280556,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,5.69,5.69,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/280556.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/280556.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,5.93,5.93,100g,,96g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,vegemite yeast spread ,9352042000311,,vegemite,vegemite-yeast-spread,308872,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,7.6,6.8,0.8,0.0,True,False,False,True,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/308872.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/308872.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,2.71,2.43,100g,,280g,IsSpecial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,anathoth farm mixed berry jam 3 berries,9416825600010,3 berries,anathoth farm,anathoth-farm-mixed-berry-jam-3-berries,269871,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,6.99,6.99,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/269871.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/269871.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,1.54,1.54,100g,ptl,455g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,whittakers chocolate hokey pokey crunch,9420063600749,hokey pokey crunch,whittakers,whittakers-chocolate-hokey-pokey-crunch,155492,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,8.49,7.49,1.0,0.0,True,False,False,True,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/155492.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/155492.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,3.4,3.0,100g,block,250g,IsSpecial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,tasti protein bars dark choc almond,9403110062325,dark choc almond,tasti,tasti-protein-bars-dark-choc-almond,792856,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,6.3,6.3,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/792856.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/792856.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,3.15,3.15,100g,5pk,200g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,uncle tobys oats quick sachets creamy honey,9300605139633,creamy honey,uncle tobys oats,uncle-tobys-oats-quick-sachets-creamy-honey,147720,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,6.4,4.99,1.41,20.0,True,False,False,True,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/147720.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/147720.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,1.74,1.36,100g,8 pack,368g,IsSpecial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,wattie's condensed soup tomato canned,9400547001071,tomato canned,wattie's condensed,wattie-s-condensed-soup-tomato-canned,265270,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,4.0,4.0,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/265270.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/265270.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,0.95,0.95,100g,,420g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,cadbury chocolate sharepack twirl,9300617042631,twirl,cadbury,cadbury-chocolate-sharepack-twirl,829166,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,7.0,7.0,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/829166.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/829166.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,4.17,4.17,100g,168g bag,12pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,nice & natural nut bars choc apricot,9400563448683,choc apricot,nice & natural,nice-natural-nut-bars-choc-apricot,954210,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,4.29,4.29,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/954210.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/954210.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,2.38,2.38,100g,6pk,180g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,woolworths tomato sauce ,9400597032940,,woolworths,woolworths-tomato-sauce,18040,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,7.3,7.3,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/18040.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/18040.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,0.37,0.37,100mL,,2L,Other,,,Countdown's Own,/shop/productgroup/80842,/Content/PromotionTags/F24_Own_brand.png,_self,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,doritos corn chips salsa party bag share pack,9400566006385,salsa party bag share pack,doritos,doritos-corn-chips-salsa-party-bag-share-pack,343732,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,4.6,4.2,0.4,0.0,True,False,False,True,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/343732.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/343732.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,1.53,1.4,100g,,300g,IsSpecial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,golden sun peppers red roasted gluten free,9415472120087,red roasted gluten free,golden sun,golden-sun-peppers-red-roasted-gluten-free,264744,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,7.6,6.8,0.8,0.0,True,False,False,True,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/264744.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/264744.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,11.18,10.0,1kg,,680g,IsSpecial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,real foods corn thins corn cakes tasty cheese,9322969000961,tasty cheese,real foods corn thins,real-foods-corn-thins-corn-cakes-tasty-cheese,747180,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,2.99,2.99,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/747180.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/747180.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,2.39,2.39,100g,,125g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,uncle tobys oats protein quick sachets cinnamon scroll,9300605161887,cinnamon scroll,uncle tobys oats protein,uncle-tobys-oats-protein-quick-sachets-cinnamon-scroll,6055742,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,6.39,4.99,1.4,20.0,True,False,True,True,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/6055742.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/6055742.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,2.28,1.78,100g,8 pack,280g,IsClubPrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,cadbury chocolate dairy milk coconut rough,9300617064824,dairy milk coconut rough,cadbury,cadbury-chocolate-dairy-milk-coconut-rough,815197,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,7.0,7.0,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/815197.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/815197.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,3.89,3.89,100g,,180g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,greggs chives chopped,9400574005134,chopped,greggs,greggs-chives-chopped,265329,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,3.2,3.2,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/265329.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/265329.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,6.4,6.4,10g,box,5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,snickers chocolate bar peanut,9300682060929,peanut,snickers,snickers-chocolate-bar-peanut,206890,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,2.29,1.5,0.79,33.0,True,False,False,True,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/206890.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/206890.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,5.2,3.41,100g,,44g,IsSpecial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,sealord sensations tuna sweet thai chilli,9415022031177,sweet thai chilli,sealord sensations,sealord-sensations-tuna-sweet-thai-chilli,200970,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,2.8,2.8,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/200970.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/200970.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,29.47,29.47,1kg,tear tab can,95g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,mingle mexican taco fiesta spice blend,9350465006019,taco fiesta spice blend,mingle,mingle-mexican-taco-fiesta-spice-blend,68721,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,3.0,3.0,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/68721.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/68721.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,10.0,10.0,100g,,30g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,woolworths mustard wholegrain,9339687410897,wholegrain,woolworths,woolworths-mustard-wholegrain,368778,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,4.39,4.39,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/368778.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/368778.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,2.2,2.2,100g,,190g,Other,,,Countdown's Own,/shop/productgroup/80842,/Content/PromotionTags/F24_Own_brand.png,_self,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,dolmio pasta bake pasta sauce three cheeses,9310012040057,three cheeses,dolmio pasta bake,dolmio-pasta-bake-pasta-sauce-three-cheeses,758396,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,5.3,5.3,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/758396.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/758396.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,1.08,1.08,100g,,490g,Other,,,F2709-ProjectDot-BonusEntry-CP,/shop/content/disney-ooshies,/Content/PromotionTags/ROUNDEL_win_orange_FY26.png,_self,Win,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,san remo pasta curly fettuccine no. 80,9310155080019,curly fettuccine no. 80,san remo,san-remo-pasta-curly-fettuccine-no-80,195750,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,3.29,3.29,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/195750.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/195750.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,0.66,0.66,100g,,500g,IsMultiBuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.0,/shop/productgroup/198892,0.5,
Product,woolworths mayonnaise chipotle,9400597062718,chipotle,woolworths,woolworths-mayonnaise-chipotle,67257,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,Out of Stock,,0.0,False,False,3.9,3.9,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/67257.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/67257.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,1.18,1.18,100mL,squeeze bottle,330mL,Other,,,Countdown's Own,/shop/productgroup/80842,/Content/PromotionTags/F24_Own_brand.png,_self,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,woolworths icing sugar ,9400597023092,,woolworths,woolworths-icing-sugar,642262,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,2.19,2.19,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/642262.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/642262.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,0.44,0.44,100g,,500g,Other,,,Countdown's Own,/shop/productgroup/80842,/Content/PromotionTags/F24_Own_brand.png,_self,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,tasti fruitsies fruit sticks strawberry vanilla,9403110048282,strawberry vanilla,tasti fruitsies,tasti-fruitsies-fruit-sticks-strawberry-vanilla,324173,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,5.79,4.9,0.89,0.0,True,False,False,True,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/324173.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/324173.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,2.9,2.45,100g,10pk,200g,IsSpecial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,woolworths sunflower oil ,9400597023191,,woolworths,woolworths-sunflower-oil,648782,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,9.05,9.05,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/648782.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/648782.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,0.45,0.45,100mL,,2L,Other,,,Countdown's Own,/shop/productgroup/80842,/Content/PromotionTags/F24_Own_brand.png,_self,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,woolworths ginger ground,9300633927769,ground,woolworths,woolworths-ginger-ground,251024,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,2.7,2.7,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/251024.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/251024.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,1.08,1.08,10g,shaker,25g,Other,,,Countdown's Own,/shop/productgroup/80842,/Content/PromotionTags/F24_Own_brand.png,_self,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,sun harvest cucumbers bread & butter,9351864002022,bread & butter,sun harvest,sun-harvest-cucumbers-bread-butter,6052311,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,3.0,3.0,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/6052311.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/6052311.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,6.0,6.0,1kg,,500g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,mother earth snack mix deluxe batch roasted & salted,9416050901456,deluxe batch roasted & salted,mother earth,mother-earth-snack-mix-deluxe-batch-roasted-salted,335126,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,5.39,5.39,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/335126.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/335126.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,3.59,3.59,100g,,150g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,tasti milkies cake bars choc strawberry,9403110048251,choc strawberry,tasti milkies,tasti-milkies-cake-bars-choc-strawberry,292870,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,5.79,4.9,0.89,0.0,True,False,False,True,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/292870.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/292870.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,2.9,2.45,100g,10pk,200g,IsSpecial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,woolworths himalayan pink salt fine cut,9300633584474,fine cut,woolworths,woolworths-himalayan-pink-salt-fine-cut,476441,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,4.9,4.9,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/476441.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/476441.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,0.07,0.07,10g,shaker,750g,Other,,,Countdown's Own,/shop/productgroup/80842,/Content/PromotionTags/F24_Own_brand.png,_self,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,molly woppy biscuits gingerbread white choc fingers,9421016843473,gingerbread white choc fingers,molly woppy,molly-woppy-biscuits-gingerbread-white-choc-fingers,6021359,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,9.79,8.79,1.0,0.0,True,False,False,True,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/6021359.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/6021359.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,5.93,5.33,100g,,165g,IsSpecial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,woolworths beetroot diced,9339687360413,diced,woolworths,woolworths-beetroot-diced,668757,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,2.0,1.9,0.1,0.0,True,False,True,True,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/668757.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/668757.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,4.71,4.47,1kg,,425g,IsClubPrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,greggs thyme rubbed,9400574005363,rubbed,greggs,greggs-thyme-rubbed,265199,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,3.2,3.2,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/265199.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/265199.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,2.13,2.13,10g,box,15g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,delmaine crushed tomatoes italian in juice,9416107519542,italian in juice,delmaine,delmaine-crushed-tomatoes-italian-in-juice,270717,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,2.4,1.79,0.61,25.0,True,False,False,True,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/270717.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/270717.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,6.0,4.48,1kg,can,400g,IsSpecial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,cadbury chocolate old gold peppermint,9300617066026,old gold peppermint,cadbury,cadbury-chocolate-old-gold-peppermint,817370,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,7.0,7.0,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/817370.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/817370.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,3.89,3.89,100g,,180g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,macro organic cannellini beans no added salt,9300633454258,no added salt,macro organic,macro-organic-cannellini-beans-no-added-salt,700639,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,2.5,2.5,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/700639.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/700639.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,5.88,5.88,1kg,can,425g,Other,,,Countdown's Own,/shop/productgroup/80842,/Content/PromotionTags/F24_Own_brand.png,_self,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,woolworths mango dried,9400597065405,dried,woolworths,woolworths-mango-dried,6015645,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,3.6,3.4,0.2,0.0,True,False,True,True,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/6015645.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/6015645.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,36.0,34.0,1kg,,100g,IsClubPrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
